2025-Jan-01 00:00:00,158.8368783, 48.6959058
2025-Jan-01 01:00:00,157.6252937, 52.2636194
2025-Jan-01 02:00:00,156.2017895, 55.8169573
2025-Jan-01 03:00:00,154.4926620, 59.3506293
2025-Jan-01 04:00:00,152.3877126, 62.8567078
2025-Jan-01 05:00:00,149.7153867, 66.3227420
2025-Jan-01 06:00:00,146.1959899, 69.7280668
2025-Jan-01 07:00:00,141.3498068, 73.0360716
2025-Jan-01 08:00:00,134.3139031, 76.1768502
2025-Jan-01 09:00:00,123.5140294, 79.0064965
2025-Jan-01 10:00:00,106.4629215, 81.2195777
2025-Jan-01 11:00:00, 81.9100766, 82.2682696
2025-Jan-01 12:00:00, 55.8518740, 81.7000630
2025-Jan-01 13:00:00, 36.3971464, 79.7823485
2025-Jan-01 14:00:00, 23.9600752, 77.1047597
2025-Jan-01 15:00:00, 15.9733736, 74.0463375
2025-Jan-01 16:00:00, 10.5681563, 70.7889716
2025-Jan-01 17:00:00,  6.7034021, 67.4193900
2025-Jan-01 18:00:00,  3.8065315, 63.9818988
2025-Jan-01 19:00:00,  1.5489254, 60.5009271
2025-Jan-01 20:00:00,359.7320919, 56.9908866
2025-Jan-01 21:00:00,358.2302613, 53.4607767
2025-Jan-01 22:00:00,356.9603112, 49.9164906
2025-Jan-01 23:00:00,355.8652576, 46.3620439
2025-Jan-02 00:00:00,354.9047702, 42.8002664
2025-Jan-02 01:00:00,354.0494941, 39.2332101
2025-Jan-02 02:00:00,353.2775205, 35.6624001
2025-Jan-02 03:00:00,352.5721201, 32.0889944
2025-Jan-02 04:00:00,351.9202424, 28.5138891
2025-Jan-02 05:00:00,351.3114964, 24.9377892
2025-Jan-02 06:00:00,350.7374389, 21.3612581
2025-Jan-02 07:00:00,350.1910666, 17.7847529
2025-Jan-02 08:00:00,349.6664441, 14.2086502
2025-Jan-02 09:00:00,349.1584244, 10.6332650
2025-Jan-02 10:00:00,348.6624320,  7.0588664
2025-Jan-02 11:00:00,348.1742902,  3.4856889
2025-Jan-02 12:00:00,347.6900756, -0.0860567
2025-Jan-02 13:00:00,347.2059905, -3.6561752
2025-Jan-02 14:00:00,346.7182441, -7.2244777
2025-Jan-02 15:00:00,346.2229334,-10.7907740
2025-Jan-02 16:00:00,345.7159179,-14.3548633
2025-Jan-02 17:00:00,345.1926767,-17.9165242
2025-Jan-02 18:00:00,344.6481408,-21.4755030
2025-Jan-02 19:00:00,344.0764827,-25.0314987
2025-Jan-02 20:00:00,343.4708484,-28.5841445
2025-Jan-02 21:00:00,342.8230002,-32.1329825
2025-Jan-02 22:00:00,342.1228326,-35.6774301
2025-Jan-02 23:00:00,341.3576971,-39.2167328
2025-Jan-03 00:00:00,340.5114381,-42.7498964
2025-Jan-03 01:00:00,339.5629832,-46.2755879
2025-Jan-03 02:00:00,338.4842243,-49.7919853
2025-Jan-03 03:00:00,337.2367403,-53.2965450
2025-Jan-03 04:00:00,335.7665623,-56.7856246
2025-Jan-03 05:00:00,333.9955057,-60.2538505
2025-Jan-03 06:00:00,331.8062296,-63.6930067
2025-Jan-03 07:00:00,329.0153252,-67.0899759
2025-Jan-03 08:00:00,325.3225877,-70.4226885
2025-Jan-03 09:00:00,320.2116275,-73.6515965
2025-Jan-03 10:00:00,312.7546456,-76.7005202
2025-Jan-03 11:00:00,301.2847586,-79.4122250
2025-Jan-03 12:00:00,283.3429141,-81.4583524
