2017-Sep-01 00:00:00,347.6456135,-25.4429378
2017-Sep-01 01:00:00,  0.7750390,-24.9575334
2017-Sep-01 02:00:00, 13.6847078,-23.3401157
2017-Sep-01 03:00:00, 26.1904226,-20.6978861
2017-Sep-01 04:00:00, 38.2025928,-17.1895672
2017-Sep-01 05:00:00, 49.7284645,-13.0001244
2017-Sep-01 06:00:00, 60.8514402, -8.3213852
2017-Sep-01 07:00:00, 71.7042769, -3.3418615
2017-Sep-01 08:00:00, 82.4461785,  1.7555223
2017-Sep-01 09:00:00, 93.2456838,  6.7908060
2017-Sep-01 10:00:00,104.2664734, 11.5825193
2017-Sep-01 11:00:00,115.6516285, 15.9441666
2017-Sep-01 12:00:00,127.5026886, 19.6846161
2017-Sep-01 13:00:00,139.8535112, 22.6155013
2017-Sep-01 14:00:00,152.6461743, 24.5677360
2017-Sep-01 15:00:00,165.7242399, 25.4155751
2017-Sep-01 16:00:00,178.8586054, 25.1007592
2017-Sep-01 17:00:00,191.8048761, 23.6455970
2017-Sep-01 18:00:00,204.3680831, 21.1477862
2017-Sep-01 19:00:00,216.4445103, 17.7598973
2017-Sep-01 20:00:00,228.0284983, 13.6639739
2017-Sep-01 21:00:00,239.1940357,  9.0510507
2017-Sep-01 22:00:00,250.0681213,  4.1097282
2017-Sep-01 23:00:00,260.8071232, -0.9770174
2017-Sep-02 00:00:00,271.5790291, -6.0296840
2017-Sep-02 01:00:00,282.5491909,-10.8678174
2017-Sep-02 02:00:00,293.8651789,-15.3061195
2017-Sep-02 03:00:00,305.6368048,-19.1539884
2017-Sep-02 04:00:00,317.9104987,-22.2216154
2017-Sep-02 05:00:00,330.6439436,-24.3350656
2017-Sep-02 06:00:00,343.6952986,-25.3595728
2017-Sep-02 07:00:00,356.8433318,-25.2245266
2017-Sep-02 08:00:00,  9.8410063,-23.9391288
2017-Sep-02 09:00:00, 22.4814127,-21.5902668
2017-Sep-02 10:00:00, 34.6448214,-18.3238233
2017-Sep-02 11:00:00, 46.3108344,-14.3192252
2017-Sep-02 12:00:00, 57.5427446, -9.7676736
2017-Sep-02 13:00:00, 68.4611282, -4.8591896
2017-Sep-02 14:00:00, 79.2192592,  0.2217475
2017-Sep-02 15:00:00, 89.9844156,  5.2947165
2017-Sep-02 16:00:00,100.9232537, 10.1791357
2017-Sep-02 17:00:00,112.1869932, 14.6901635
2017-Sep-02 18:00:00,123.8922593, 18.6375872
2017-Sep-02 19:00:00,136.0961188, 21.8308150
2017-Sep-02 20:00:00,148.7700504, 24.0926011
2017-Sep-02 21:00:00,161.7860928, 25.2813612
2017-Sep-02 22:00:00,174.9319757, 25.3164314
2017-Sep-02 23:00:00,187.9606673, 24.1955987
2017-Sep-03 00:00:00,200.6563771, 21.9955987
2017-Sep-03 01:00:00,212.8857033, 18.8552889
2017-Sep-03 02:00:00,224.6147161, 14.9504824
2017-Sep-03 03:00:00,235.8962995, 10.4712552
2017-Sep-03 04:00:00,246.8443823,  5.6077112
2017-Sep-03 05:00:00,257.6087351,  0.5445827
2017-Sep-03 06:00:00,268.3555244, -4.5378851
2017-Sep-03 07:00:00,279.2524150, -9.4598858
2017-Sep-03 08:00:00,290.4541480,-14.0377102
2017-Sep-03 09:00:00,302.0842715,-18.0819457
2017-Sep-03 10:00:00,314.2109357,-21.4013099
2017-Sep-03 11:00:00,326.8202927,-23.8149482
2017-Sep-03 12:00:00,339.7995205,-25.1736983
2017-Sep-03 13:00:00,352.9465697,-25.3856278
2017-Sep-03 14:00:00,  6.0150193,-24.4356397
2017-Sep-03 15:00:00, 18.7796960,-22.3889941
2017-Sep-03 16:00:00, 31.0921026,-19.3767505
2017-Sep-03 17:00:00, 42.9030860,-15.5710740
2017-Sep-03 18:00:00, 54.2537411,-11.1615340
2017-Sep-03 19:00:00, 65.2504883, -6.3393575
2017-Sep-03 20:00:00, 76.0391444, -1.2907459
2017-Sep-03 21:00:00, 86.7844735,  3.8030419
2017-Sep-03 22:00:00, 97.6547418,  8.7619738
2017-Sep-03 23:00:00,108.8074426, 13.4028209
2017-Sep-04 00:00:00,120.3717663, 17.5368469
2017-Sep-04 01:00:00,132.4252347, 20.9726639
2017-Sep-04 02:00:00,144.9670146, 23.5271916
2017-Sep-04 03:00:00,157.8986802, 25.0457122
2017-Sep-04 04:00:00,171.0293335, 25.4271849
2017-Sep-04 05:00:00,184.1156876, 24.6452466
2017-Sep-04 06:00:00,196.9262550, 22.7542819
2017-Sep-04 07:00:00,209.2998469, 19.8771227
2017-Sep-04 08:00:00,221.1732896, 16.1811606
2017-Sep-04 09:00:00,232.5760769, 11.8540327
2017-Sep-04 10:00:00,243.6067543,  7.0866363
2017-Sep-04 11:00:00,254.4066500,  2.0653033
2017-Sep-04 12:00:00,265.1386484, -3.0288543
2017-Sep-04 13:00:00,275.9713123, -8.0165262
2017-Sep-04 14:00:00,287.0648221,-12.7156619
2017-Sep-04 15:00:00,298.5542527,-16.9385992
2017-Sep-04 16:00:00,310.5271279,-20.4938747
2017-Sep-04 17:00:00,322.9967078,-23.1957611
2017-Sep-04 18:00:00,335.8804088,-24.8830349
2017-Sep-04 19:00:00,348.9999064,-25.4440814
2017-Sep-04 20:00:00,  2.1157677,-24.8394981
2017-Sep-04 21:00:00, 14.9896783,-23.1111462
2017-Sep-04 22:00:00, 27.4461384,-20.3725829
